train test method run dataset classifier noPoints
0.947368421052632 0.923076923076923 peakDegree 2 ionosphere svmRadial 9
0.951417004048583 0.951923076923077 peakDegree 28 ionosphere svmRadial 7
1 0.942307692307692 peakDegree 4 ionosphere rf 10
0.931174089068826 0.923076923076923 peakDegree 4 ionosphere rpart 10
1 0.951923076923077 peakDegree 28 ionosphere rf 7
1 0.942307692307692 peakDegree 2 ionosphere rf 9
0.931174089068826 0.903846153846154 peakDegree 28 ionosphere rpart 7
0.939271255060729 0.855769230769231 peakDegree 2 ionosphere rpart 9
0.894736842105263 0.923076923076923 peakDegree 22 ionosphere knn 5
0.94331983805668 0.951923076923077 peakDegree 22 ionosphere svmRadial 5
0.955465587044534 0.942307692307692 peakDegree 9 ionosphere knn 8
0.927125506072874 0.932692307692308 peakDegree 10 ionosphere knn 11
1 0.942307692307692 peakDegree 22 ionosphere rf 5
0.906882591093117 0.865384615384615 peakDegree 22 ionosphere rpart 5
0.959514170040486 0.923076923076923 peakDegree 9 ionosphere svmRadial 8
0.951417004048583 0.971153846153846 peakDegree 10 ionosphere svmRadial 11
0.939271255060729 0.903846153846154 peakDegree 6 ionosphere knn 8
0.959514170040486 0.913461538461538 peakDegree 6 ionosphere svmRadial 8
1 0.894230769230769 peakDegree 9 ionosphere rf 8
0.927125506072874 0.875 peakDegree 9 ionosphere rpart 8
1 0.932692307692308 peakDegree 10 ionosphere rf 11
0.906882591093117 0.951923076923077 peakDegree 13 ionosphere knn 8
0.939271255060729 0.923076923076923 peakDegree 10 ionosphere rpart 11
1 0.884615384615385 peakDegree 6 ionosphere rf 8
0.923076923076923 0.884615384615385 peakDegree 6 ionosphere rpart 8
0.959514170040486 0.932692307692308 peakDegree 13 ionosphere svmRadial 8
1 0.923076923076923 peakDegree 13 ionosphere rf 8
0.923076923076923 0.884615384615385 peakDegree 13 ionosphere rpart 8
0.931174089068826 0.971153846153846 peakDegree 25 ionosphere knn 10
0.983805668016194 0.942307692307692 peakDegree 25 ionosphere svmRadial 10
1 0.913461538461538 peakDegree 25 ionosphere rf 10
0.939271255060729 0.951923076923077 peakDegree 17 ionosphere knn 8
0.947368421052632 0.865384615384615 peakDegree 25 ionosphere rpart 10
0.935222672064777 0.951923076923077 peakDegree 19 ionosphere knn 8
0.979757085020243 0.971153846153846 peakDegree 17 ionosphere svmRadial 8
0.927125506072874 0.942307692307692 peakDegree 19 ionosphere svmRadial 8
1 0.932692307692308 peakDegree 17 ionosphere rf 8
0.939271255060729 0.894230769230769 peakDegree 17 ionosphere rpart 8
1 0.923076923076923 peakDegree 19 ionosphere rf 8
0.939271255060729 0.932692307692308 peakDegree 19 ionosphere rpart 8
0.963562753036437 0.923076923076923 peakDegree 11 ionosphere knn 9
0.991902834008097 0.942307692307692 peakDegree 11 ionosphere svmRadial 9
1 0.923076923076923 peakDegree 11 ionosphere rf 9
0.882591093117409 0.817307692307692 peakDegree 11 ionosphere rpart 9
0.935222672064777 0.951923076923077 peakDegree 24 ionosphere knn 11
0.923076923076923 0.942307692307692 peakDegree 24 ionosphere svmRadial 11
0.955465587044534 0.884615384615385 peakDegree 29 ionosphere knn 11
0.955465587044534 0.884615384615385 peakDegree 29 ionosphere svmRadial 11
1 0.951923076923077 peakDegree 24 ionosphere rf 11
0.923076923076923 0.884615384615385 peakDegree 24 ionosphere rpart 11
0.955465587044534 0.913461538461538 peakDegree 3 ionosphere knn 10
1 0.865384615384615 peakDegree 29 ionosphere rf 11
0.951417004048583 0.865384615384615 peakDegree 29 ionosphere rpart 11
0.967611336032389 0.913461538461538 peakDegree 3 ionosphere svmRadial 10
1 0.913461538461538 peakDegree 3 ionosphere rf 10
0.939271255060729 0.913461538461538 peakDegree 3 ionosphere rpart 10
0.955465587044534 0.903846153846154 peakDegree 27 ionosphere knn 8
0.939271255060729 0.980769230769231 peakDegree 7 ionosphere knn 7
0.947368421052632 0.903846153846154 peakDegree 27 ionosphere svmRadial 8
0.935222672064777 0.980769230769231 peakDegree 7 ionosphere svmRadial 7
1 0.894230769230769 peakDegree 27 ionosphere rf 8
0.91497975708502 0.826923076923077 peakDegree 27 ionosphere rpart 8
1 0.942307692307692 peakDegree 7 ionosphere rf 7
0.939271255060729 0.932692307692308 peakDegree 7 ionosphere rpart 7
0.734006734006734 0.579365079365079 peakDegree 14 statlog-vehicle knn 43
0.902356902356902 0.738095238095238 peakDegree 14 statlog-vehicle svmRadial 43
1 0.658730158730159 peakDegree 14 statlog-vehicle rf 43
0.673400673400673 0.535714285714286 peakDegree 14 statlog-vehicle rpart 43
0.67003367003367 0.587301587301587 peakDegree 1 statlog-vehicle knn 35
0.755892255892256 0.571428571428571 peakDegree 16 statlog-vehicle knn 31
0.85016835016835 0.706349206349206 peakDegree 1 statlog-vehicle svmRadial 35
0.95959595959596 0.753968253968254 peakDegree 16 statlog-vehicle svmRadial 31
0.712121212121212 0.547619047619048 peakDegree 26 statlog-vehicle knn 25
0.962962962962963 0.706349206349206 peakDegree 26 statlog-vehicle svmRadial 25
1 0.626984126984127 peakDegree 1 statlog-vehicle rf 35
0.570707070707071 0.503968253968254 peakDegree 1 statlog-vehicle rpart 35
1 0.626984126984127 peakDegree 16 statlog-vehicle rf 31
0.673400673400673 0.575396825396825 peakDegree 16 statlog-vehicle rpart 31
1 0.599206349206349 peakDegree 26 statlog-vehicle rf 25
0.695286195286195 0.51984126984127 peakDegree 26 statlog-vehicle rpart 25
0.718855218855219 0.551587301587302 peakDegree 12 statlog-vehicle knn 36
0.962962962962963 0.702380952380952 peakDegree 12 statlog-vehicle svmRadial 36
0.722222222222222 0.575396825396825 peakDegree 18 statlog-vehicle knn 26
0.882154882154882 0.686507936507937 peakDegree 18 statlog-vehicle svmRadial 26
1 0.611111111111111 peakDegree 12 statlog-vehicle rf 36
0.765993265993266 0.507936507936508 peakDegree 12 statlog-vehicle rpart 36
1 0.623015873015873 peakDegree 18 statlog-vehicle rf 26
0.632996632996633 0.563492063492063 peakDegree 18 statlog-vehicle rpart 26
0.707070707070707 0.638888888888889 peakDegree 21 statlog-vehicle knn 23
0.914141414141414 0.75 peakDegree 21 statlog-vehicle svmRadial 23
0.678451178451178 0.563492063492063 peakDegree 8 statlog-vehicle knn 34
0.962962962962963 0.702380952380952 peakDegree 8 statlog-vehicle svmRadial 34
0.671717171717172 0.583333333333333 peakDegree 30 statlog-vehicle knn 32
0.900673400673401 0.73015873015873 peakDegree 30 statlog-vehicle svmRadial 32
1 0.658730158730159 peakDegree 21 statlog-vehicle rf 23
0.678451178451178 0.547619047619048 peakDegree 21 statlog-vehicle rpart 23
1 0.615079365079365 peakDegree 8 statlog-vehicle rf 34
0.626262626262626 0.535714285714286 peakDegree 8 statlog-vehicle rpart 34
0.698653198653199 0.630952380952381 peakDegree 20 statlog-vehicle knn 25
0.95959595959596 0.706349206349206 peakDegree 20 statlog-vehicle svmRadial 25
1 0.642857142857143 peakDegree 30 statlog-vehicle rf 32
0.663299663299663 0.619047619047619 peakDegree 23 statlog-vehicle knn 28
0.631313131313131 0.515873015873016 peakDegree 30 statlog-vehicle rpart 32
0.971380471380471 0.734126984126984 peakDegree 23 statlog-vehicle svmRadial 28
0.727272727272727 0.607142857142857 peakDegree 5 statlog-vehicle knn 29
0.634680134680135 0.611111111111111 peakDegree 15 statlog-vehicle knn 25
0.947811447811448 0.722222222222222 peakDegree 5 statlog-vehicle svmRadial 29
1 0.591269841269841 peakDegree 20 statlog-vehicle rf 25
0.67003367003367 0.527777777777778 peakDegree 20 statlog-vehicle rpart 25
0.954545454545455 0.746031746031746 peakDegree 15 statlog-vehicle svmRadial 25
1 0.658730158730159 peakDegree 23 statlog-vehicle rf 28
0.69023569023569 0.579365079365079 peakDegree 23 statlog-vehicle rpart 28
0.693602693602694 0.626984126984127 peakDegree 2 statlog-vehicle knn 32
1 0.626984126984127 peakDegree 5 statlog-vehicle rf 29
0.712121212121212 0.607142857142857 peakDegree 4 statlog-vehicle knn 30
0.611111111111111 0.531746031746032 peakDegree 5 statlog-vehicle rpart 29
1 0.658730158730159 peakDegree 15 statlog-vehicle rf 25
0.65993265993266 0.527777777777778 peakDegree 15 statlog-vehicle rpart 25
0.740740740740741 0.575396825396825 peakDegree 28 statlog-vehicle knn 36
0.749158249158249 0.583333333333333 peakDegree 22 statlog-vehicle knn 22
0.917508417508417 0.757936507936508 peakDegree 2 statlog-vehicle svmRadial 32
0.94949494949495 0.718253968253968 peakDegree 4 statlog-vehicle svmRadial 30
0.94949494949495 0.76984126984127 peakDegree 28 statlog-vehicle svmRadial 36
0.930976430976431 0.694444444444444 peakDegree 22 statlog-vehicle svmRadial 22
0.723905723905724 0.619047619047619 peakDegree 9 statlog-vehicle knn 35
0.702020202020202 0.563492063492063 peakDegree 10 statlog-vehicle knn 28
0.735690235690236 0.607142857142857 peakDegree 6 statlog-vehicle knn 22
0.703703703703704 0.587301587301587 peakDegree 13 statlog-vehicle knn 30
0.868686868686869 0.718253968253968 peakDegree 9 statlog-vehicle svmRadial 35
0.974747474747475 0.686507936507937 peakDegree 10 statlog-vehicle svmRadial 28
0.942760942760943 0.666666666666667 peakDegree 6 statlog-vehicle svmRadial 22
0.717171717171717 0.567460317460317 peakDegree 25 statlog-vehicle knn 31
0.964646464646465 0.71031746031746 peakDegree 13 statlog-vehicle svmRadial 30
0.705387205387205 0.607142857142857 peakDegree 17 statlog-vehicle knn 33
0.872053872053872 0.69047619047619 peakDegree 25 statlog-vehicle svmRadial 31
1 0.623015873015873 peakDegree 4 statlog-vehicle rf 30
0.658249158249158 0.630952380952381 peakDegree 19 statlog-vehicle knn 37
0.94949494949495 0.738095238095238 peakDegree 17 statlog-vehicle svmRadial 33
0.67003367003367 0.555555555555556 peakDegree 4 statlog-vehicle rpart 30
1 0.619047619047619 peakDegree 22 statlog-vehicle rf 22
0.703703703703704 0.543650793650794 peakDegree 22 statlog-vehicle rpart 22
1 0.662698412698413 peakDegree 2 statlog-vehicle rf 32
0.673400673400673 0.547619047619048 peakDegree 2 statlog-vehicle rpart 32
0.722222222222222 0.527777777777778 peakDegree 11 statlog-vehicle knn 31
0.897306397306397 0.76984126984127 peakDegree 19 statlog-vehicle svmRadial 37
1 0.615079365079365 peakDegree 6 statlog-vehicle rf 22
1 0.678571428571429 peakDegree 28 statlog-vehicle rf 36
1 0.599206349206349 peakDegree 10 statlog-vehicle rf 28
0.553872053872054 0.48015873015873 peakDegree 6 statlog-vehicle rpart 22
0.69023569023569 0.575396825396825 peakDegree 10 statlog-vehicle rpart 28
0.703703703703704 0.55952380952381 peakDegree 28 statlog-vehicle rpart 36
0.69023569023569 0.611111111111111 peakDegree 29 statlog-vehicle knn 33
0.973063973063973 0.75 peakDegree 11 statlog-vehicle svmRadial 31
1 0.642857142857143 peakDegree 9 statlog-vehicle rf 35
0.696969696969697 0.623015873015873 peakDegree 24 statlog-vehicle knn 28
0.594276094276094 0.492063492063492 peakDegree 9 statlog-vehicle rpart 35
1 0.599206349206349 peakDegree 13 statlog-vehicle rf 30
0.722222222222222 0.619047619047619 peakDegree 3 statlog-vehicle knn 30
0.646464646464647 0.535714285714286 peakDegree 13 statlog-vehicle rpart 30
0.947811447811448 0.726190476190476 peakDegree 29 statlog-vehicle svmRadial 33
0.922558922558923 0.746031746031746 peakDegree 24 statlog-vehicle svmRadial 28
1 0.579365079365079 peakDegree 25 statlog-vehicle rf 31
0.97979797979798 0.73015873015873 peakDegree 3 statlog-vehicle svmRadial 30
0.609427609427609 0.484126984126984 peakDegree 25 statlog-vehicle rpart 31
1 0.686507936507937 peakDegree 17 statlog-vehicle rf 33
0.592592592592593 0.547619047619048 peakDegree 17 statlog-vehicle rpart 33
0.742424242424242 0.607142857142857 peakDegree 7 statlog-vehicle knn 36
0.734006734006734 0.619047619047619 peakDegree 27 statlog-vehicle knn 24
0.951178451178451 0.686507936507937 peakDegree 27 statlog-vehicle svmRadial 24
0.941077441077441 0.734126984126984 peakDegree 7 statlog-vehicle svmRadial 36
1 0.666666666666667 peakDegree 19 statlog-vehicle rf 37
0.730639730639731 0.615079365079365 peakDegree 19 statlog-vehicle rpart 37
1 0.626984126984127 peakDegree 11 statlog-vehicle rf 31
0.627946127946128 0.492063492063492 peakDegree 11 statlog-vehicle rpart 31
1 0.646825396825397 peakDegree 24 statlog-vehicle rf 28
1 0.634920634920635 peakDegree 3 statlog-vehicle rf 30
1 0.630952380952381 peakDegree 29 statlog-vehicle rf 33
0.627946127946128 0.551587301587302 peakDegree 24 statlog-vehicle rpart 28
0.712121212121212 0.503968253968254 peakDegree 3 statlog-vehicle rpart 30
0.666666666666667 0.527777777777778 peakDegree 29 statlog-vehicle rpart 33
1 0.607142857142857 peakDegree 27 statlog-vehicle rf 24
0.585858585858586 0.492063492063492 peakDegree 27 statlog-vehicle rpart 24
1 0.638888888888889 peakDegree 7 statlog-vehicle rf 36
0.71043771043771 0.555555555555556 peakDegree 7 statlog-vehicle rpart 36
0.789487049263586 0.706896551724138 peakDegree 14 optdigits knn 7
0.866683595733875 0.8115338882283 peakDegree 18 optdigits knn 9
0.857287963433215 0.768133174791914 peakDegree 14 optdigits svmRadial 7
0.863382427628238 0.807372175980975 peakDegree 3 optdigits knn 8
1 0.737812128418549 peakDegree 14 optdigits rf 7
0.521838496698832 0.481569560047562 peakDegree 14 optdigits rpart 7
0.823260538344337 0.79013079667063 peakDegree 13 optdigits knn 8
0.940325038090401 0.863852556480381 peakDegree 18 optdigits svmRadial 9
1 0.821046373365042 peakDegree 18 optdigits rf 9
0.561706449974606 0.56064209274673 peakDegree 18 optdigits rpart 9
0.92788217369223 0.869203329369798 peakDegree 3 optdigits svmRadial 8
0.836719146775013 0.774078478002378 peakDegree 7 optdigits knn 7
0.917724733367192 0.847800237812128 peakDegree 13 optdigits svmRadial 8
1 0.817479191438763 peakDegree 3 optdigits rf 8
0.568054850177755 0.545184304399524 peakDegree 3 optdigits rpart 8
1 0.809750297265161 peakDegree 13 optdigits rf 8
0.570340274250889 0.555885850178359 peakDegree 13 optdigits rpart 8
0.780091416962925 0.743757431629013 peakDegree 19 optdigits knn 6
0.891061452513967 0.819262782401903 peakDegree 7 optdigits svmRadial 7
1 0.793697978596908 peakDegree 7 optdigits rf 7
0.595733875063484 0.555291319857313 peakDegree 7 optdigits rpart 7
0.83062468257999 0.791914387633769 peakDegree 19 optdigits svmRadial 6
1 0.74910820451843 peakDegree 19 optdigits rf 6
0.561960385982732 0.5410225921522 peakDegree 19 optdigits rpart 6
0.836465210766887 0.78359096313912 peakDegree 16 optdigits knn 8
0.843829355002539 0.812722948870392 peakDegree 29 optdigits knn 9
0.846622651091925 0.775862068965517 peakDegree 10 optdigits knn 8
0.900711020822753 0.843638525564804 peakDegree 16 optdigits svmRadial 8
0.943372270187913 0.874554102259215 peakDegree 29 optdigits svmRadial 9
0.827323514474352 0.764565992865636 peakDegree 11 optdigits knn 7
1 0.799643281807372 peakDegree 16 optdigits rf 8
0.579228034535297 0.565992865636147 peakDegree 16 optdigits rpart 8
1 0.814506539833531 peakDegree 29 optdigits rf 9
0.593194514982225 0.564209274673008 peakDegree 29 optdigits rpart 9
0.905535804977146 0.840071343638526 peakDegree 10 optdigits svmRadial 8
0.757491112239716 0.724732461355529 peakDegree 25 optdigits knn 6
1 0.788941736028537 peakDegree 10 optdigits rf 8
0.556627729812087 0.511890606420927 peakDegree 10 optdigits rpart 8
0.786185881157948 0.708680142687277 peakDegree 22 optdigits knn 6
0.90401218892839 0.816884661117717 peakDegree 11 optdigits svmRadial 7
1 0.788941736028537 peakDegree 11 optdigits rf 7
0.560944641950229 0.514863258026159 peakDegree 11 optdigits rpart 7
0.834179786693753 0.768727705112961 peakDegree 25 optdigits svmRadial 6
1 0.73602853745541 peakDegree 25 optdigits rf 6
0.5 0.469678953626635 peakDegree 25 optdigits rpart 6
0.835703402742509 0.741379310344828 peakDegree 17 optdigits knn 7
0.839004570848146 0.760998810939358 peakDegree 22 optdigits svmRadial 6
1 0.718787158145065 peakDegree 22 optdigits rf 6
0.578212290502793 0.528537455410226 peakDegree 22 optdigits rpart 6
0.824530218384967 0.749702734839477 peakDegree 8 optdigits knn 6
0.813357034027425 0.724732461355529 peakDegree 5 optdigits knn 6
0.80675469781615 0.778834720570749 peakDegree 1 optdigits knn 8
0.878364652107669 0.805588585017836 peakDegree 17 optdigits svmRadial 7
0.75723717623159 0.743757431629013 peakDegree 27 optdigits knn 6
0.883443372270188 0.806183115338882 peakDegree 8 optdigits svmRadial 6
0.853478923311326 0.782996432818074 peakDegree 5 optdigits svmRadial 6
1 0.762187871581451 peakDegree 17 optdigits rf 7
0.556627729812087 0.54756242568371 peakDegree 17 optdigits rpart 7
1 0.750297265160523 peakDegree 8 optdigits rf 6
0.595226003047232 0.589774078478002 peakDegree 8 optdigits rpart 6
1 0.758026159334126 peakDegree 5 optdigits rf 6
0.585068562722194 0.537455410225921 peakDegree 5 optdigits rpart 6
0.886744540375825 0.838287752675386 peakDegree 1 optdigits svmRadial 8
0.846368715083799 0.777645659928656 peakDegree 26 optdigits knn 8
1 0.793103448275862 peakDegree 1 optdigits rf 8
0.590401218892839 0.568370986920333 peakDegree 1 optdigits rpart 8
0.758506856272219 0.718192627824019 peakDegree 30 optdigits knn 6
0.811071609954292 0.734839476813318 peakDegree 15 optdigits knn 7
0.837734890807517 0.784185493460166 peakDegree 27 optdigits svmRadial 6
0.848400203148806 0.780618311533888 peakDegree 4 optdigits knn 8
0.865921787709497 0.819857312722949 peakDegree 24 optdigits knn 12
1 0.75743162901308 peakDegree 27 optdigits rf 6
0.562468257998984 0.550535077288942 peakDegree 27 optdigits rpart 6
0.917978669375317 0.833531510107015 peakDegree 26 optdigits svmRadial 8
0.837227018791265 0.782996432818074 peakDegree 30 optdigits svmRadial 6
0.724225495175216 0.672413793103448 peakDegree 28 optdigits knn 5
0.848908075165058 0.79667063020214 peakDegree 12 optdigits knn 8
0.790248857287963 0.74910820451843 peakDegree 2 optdigits knn 6
0.896648044692737 0.806777645659929 peakDegree 15 optdigits svmRadial 7
1 0.74256837098692 peakDegree 30 optdigits rf 6
0.551549009649568 0.520808561236623 peakDegree 30 optdigits rpart 6
0.860335195530726 0.779429250891795 peakDegree 23 optdigits knn 8
0.968511934992382 0.898929845422117 peakDegree 24 optdigits svmRadial 12
0.919756221432199 0.853151010701546 peakDegree 4 optdigits svmRadial 8
1 0.793697978596908 peakDegree 26 optdigits rf 8
0.58405281868969 0.557669441141498 peakDegree 26 optdigits rpart 8
0.773489080751651 0.697978596908442 peakDegree 9 optdigits knn 6
1 0.752080856123662 peakDegree 15 optdigits rf 7
0.546724225495175 0.52615933412604 peakDegree 15 optdigits rpart 7
0.782122905027933 0.725921521997622 peakDegree 28 optdigits svmRadial 5
1 0.798454221165279 peakDegree 4 optdigits rf 8
0.549517521584561 0.529131985731272 peakDegree 4 optdigits rpart 8
0.906043676993398 0.846611177170036 peakDegree 12 optdigits svmRadial 8
1 0.683115338882283 peakDegree 28 optdigits rf 5
0.846876587100051 0.787158145065398 peakDegree 2 optdigits svmRadial 6
0.546724225495175 0.505945303210464 peakDegree 28 optdigits rpart 5
0.822498730319959 0.772294887039239 peakDegree 6 optdigits knn 7
0.931945149822245 0.861474435196195 peakDegree 23 optdigits svmRadial 8
1 0.837098692033294 peakDegree 24 optdigits rf 12
0.597003555104114 0.566587395957194 peakDegree 24 optdigits rpart 12
0.733621127475876 0.690249702734839 peakDegree 21 optdigits knn 5
1 0.762782401902497 peakDegree 2 optdigits rf 6
0.565515490096496 0.565398335315101 peakDegree 2 optdigits rpart 6
0.793803961401727 0.728299643281807 peakDegree 20 optdigits knn 6
1 0.813912009512485 peakDegree 12 optdigits rf 8
0.595479939055358 0.58858501783591 peakDegree 12 optdigits rpart 8
0.817927882173692 0.766944114149822 peakDegree 9 optdigits svmRadial 6
1 0.796076099881094 peakDegree 23 optdigits rf 8
0.579481970543423 0.56064209274673 peakDegree 23 optdigits rpart 8
1 0.72294887039239 peakDegree 9 optdigits rf 6
0.46927374301676 0.444114149821641 peakDegree 9 optdigits rpart 6
0.876333164042661 0.830558858501784 peakDegree 6 optdigits svmRadial 7
0.792280345352971 0.712841854934602 peakDegree 21 optdigits svmRadial 5
0.863636363636364 0.787752675386445 peakDegree 20 optdigits svmRadial 6
1 0.695600475624257 peakDegree 21 optdigits rf 5
0.578720162519045 0.56718192627824 peakDegree 21 optdigits rpart 5
1 0.782996432818074 peakDegree 6 optdigits rf 7
0.543169121381412 0.544589774078478 peakDegree 6 optdigits rpart 7
1 0.746730083234245 peakDegree 20 optdigits rf 6
0.546724225495175 0.529726516052319 peakDegree 20 optdigits rpart 6
0.919254658385093 0.888427607680332 peakDegree 7 statlog-satimage knn 86
0.941881100266193 0.912817851582771 peakDegree 7 statlog-satimage svmRadial 86
1 0.905552672548002 peakDegree 7 statlog-satimage rf 86
0.869565217391304 0.844836533471718 peakDegree 7 statlog-satimage rpart 86
0.925244010647737 0.893617021276596 peakDegree 6 statlog-satimage knn 85
0.92435669920142 0.894654903995848 peakDegree 10 statlog-satimage knn 92
0.956965394853594 0.918526206538661 peakDegree 6 statlog-satimage svmRadial 85
0.945874001774623 0.911779968863518 peakDegree 10 statlog-satimage svmRadial 92
1 0.908147379346134 peakDegree 10 statlog-satimage rf 92
0.881100266193434 0.871821484172289 peakDegree 10 statlog-satimage rpart 92
1 0.911779968863518 peakDegree 6 statlog-satimage rf 85
0.917701863354037 0.88012454592631 peakDegree 28 statlog-satimage knn 81
0.881765749778172 0.86299948105864 peakDegree 6 statlog-satimage rpart 85
0.924578527062999 0.882200311364816 peakDegree 2 statlog-satimage knn 88
0.922138420585626 0.893098079916969 peakDegree 21 statlog-satimage knn 89
0.954968944099379 0.905033731188376 peakDegree 28 statlog-satimage svmRadial 81
0.946761313220941 0.911779968863518 peakDegree 2 statlog-satimage svmRadial 88
0.948757763975155 0.918007265179035 peakDegree 21 statlog-satimage svmRadial 89
1 0.898806434872859 peakDegree 28 statlog-satimage rf 81
0.87111801242236 0.853658536585366 peakDegree 28 statlog-satimage rpart 81
1 0.903476907109497 peakDegree 2 statlog-satimage rf 88
0.876220053238687 0.851063829787234 peakDegree 2 statlog-satimage rpart 88
1 0.90866632070576 peakDegree 21 statlog-satimage rf 89
0.859139307897072 0.851063829787234 peakDegree 21 statlog-satimage rpart 89
0.925244010647737 0.882719252724442 peakDegree 19 statlog-satimage knn 87
0.919698314108252 0.889465490399585 peakDegree 18 statlog-satimage knn 90
0.925687666370896 0.892579138557343 peakDegree 3 statlog-satimage knn 88
0.96206743566992 0.915931499740529 peakDegree 19 statlog-satimage svmRadial 87
0.958740017746229 0.914893617021277 peakDegree 18 statlog-satimage svmRadial 90
0.921694764862467 0.894654903995848 peakDegree 14 statlog-satimage knn 90
0.957852706299911 0.911261027503892 peakDegree 3 statlog-satimage svmRadial 88
0.938110026619343 0.909704203425013 peakDegree 14 statlog-satimage svmRadial 90
1 0.905033731188376 peakDegree 19 statlog-satimage rf 87
0.855811889973381 0.839647119875454 peakDegree 19 statlog-satimage rpart 87
1 0.909704203425013 peakDegree 14 statlog-satimage rf 90
0.856921029281278 0.856772184743124 peakDegree 14 statlog-satimage rpart 90
1 0.909704203425013 peakDegree 18 statlog-satimage rf 90
0.854702750665484 0.838090295796575 peakDegree 18 statlog-satimage rpart 90
1 0.907628437986507 peakDegree 3 statlog-satimage rf 88
0.862688553682343 0.848988064348729 peakDegree 3 statlog-satimage rpart 88
0.925909494232476 0.882200311364816 peakDegree 13 statlog-satimage knn 97
0.958074534161491 0.909704203425013 peakDegree 13 statlog-satimage svmRadial 97
0.923913043478261 0.882719252724442 peakDegree 30 statlog-satimage knn 86
0.920141969831411 0.893098079916969 peakDegree 29 statlog-satimage knn 81
0.956078083407276 0.924234561494551 peakDegree 30 statlog-satimage svmRadial 86
0.946095829636202 0.917488323819408 peakDegree 29 statlog-satimage svmRadial 81
0.921029281277728 0.88012454592631 peakDegree 17 statlog-satimage knn 87
1 0.904514789828749 peakDegree 13 statlog-satimage rf 97
0.868899733806566 0.855734302023871 peakDegree 13 statlog-satimage rpart 97
0.918811002661934 0.889984431759211 peakDegree 25 statlog-satimage knn 91
0.941881100266193 0.901401141670991 peakDegree 17 statlog-satimage svmRadial 87
0.925244010647737 0.879605604566684 peakDegree 27 statlog-satimage knn 88
0.920141969831411 0.895692786715101 peakDegree 15 statlog-satimage knn 92
0.958740017746229 0.915931499740529 peakDegree 25 statlog-satimage svmRadial 91
0.951197870452529 0.907628437986507 peakDegree 27 statlog-satimage svmRadial 88
1 0.907628437986507 peakDegree 30 statlog-satimage rf 86
0.854259094942325 0.835495588998443 peakDegree 30 statlog-satimage rpart 86
0.922360248447205 0.887389724961079 peakDegree 11 statlog-satimage knn 94
0.925687666370896 0.870783601453036 peakDegree 8 statlog-satimage knn 85
0.952307009760426 0.907628437986507 peakDegree 15 statlog-satimage svmRadial 92
0.921251109139308 0.888946549039959 peakDegree 23 statlog-satimage knn 84
1 0.909704203425013 peakDegree 29 statlog-satimage rf 81
0.852484472049689 0.854696419304619 peakDegree 29 statlog-satimage rpart 81
0.9547471162378 0.908147379346134 peakDegree 8 statlog-satimage svmRadial 85
0.944099378881988 0.912298910223145 peakDegree 11 statlog-satimage svmRadial 94
0.919032830523514 0.89724961079398 peakDegree 12 statlog-satimage knn 92
0.959183673469388 0.913855734302024 peakDegree 23 statlog-satimage svmRadial 84
0.922582076308784 0.888946549039959 peakDegree 22 statlog-satimage knn 83
0.942768411712511 0.910223144784639 peakDegree 12 statlog-satimage svmRadial 92
0.920141969831411 0.895173845355475 peakDegree 16 statlog-satimage knn 89
1 0.896730669434354 peakDegree 17 statlog-satimage rf 87
0.869787045252884 0.848988064348729 peakDegree 17 statlog-satimage rpart 87
0.96206743566992 0.916450441100156 peakDegree 22 statlog-satimage svmRadial 83
0.943877551020408 0.919045147898288 peakDegree 16 statlog-satimage svmRadial 89
1 0.903476907109497 peakDegree 27 statlog-satimage rf 88
1 0.907109496626881 peakDegree 25 statlog-satimage rf 91
0.880656610470275 0.860923715620135 peakDegree 27 statlog-satimage rpart 88
0.855368234250222 0.846393357550597 peakDegree 25 statlog-satimage rpart 91
0.923691215616681 0.892060197197717 peakDegree 5 statlog-satimage knn 88
0.924800354924579 0.89724961079398 peakDegree 1 statlog-satimage knn 75
0.92036379769299 0.89154125583809 peakDegree 24 statlog-satimage knn 82
1 0.911261027503892 peakDegree 15 statlog-satimage rf 92
0.867125110913931 0.853658536585366 peakDegree 15 statlog-satimage rpart 92
0.918367346938776 0.889465490399585 peakDegree 26 statlog-satimage knn 86
0.954968944099379 0.910223144784639 peakDegree 5 statlog-satimage svmRadial 88
1 0.903995848469123 peakDegree 8 statlog-satimage rf 85
0.866459627329193 0.845355474831344 peakDegree 8 statlog-satimage rpart 85
0.926574977817214 0.883757135443695 peakDegree 9 statlog-satimage knn 102
1 0.906590555267255 peakDegree 23 statlog-satimage rf 84
0.856477373558119 0.857810067462377 peakDegree 23 statlog-satimage rpart 84
0.963620230700976 0.914893617021277 peakDegree 1 statlog-satimage svmRadial 75
0.948757763975155 0.917488323819408 peakDegree 24 statlog-satimage svmRadial 82
0.960958296362023 0.911779968863518 peakDegree 26 statlog-satimage svmRadial 86
1 0.916450441100156 peakDegree 11 statlog-satimage rf 94
0.86734693877551 0.860923715620135 peakDegree 11 statlog-satimage rpart 94
0.923691215616681 0.879605604566684 peakDegree 4 statlog-satimage knn 90
0.940328305235138 0.899325376232486 peakDegree 9 statlog-satimage svmRadial 102
1 0.911779968863518 peakDegree 12 statlog-satimage rf 92
0.873558118899734 0.863518422418267 peakDegree 12 statlog-satimage rpart 92
1 0.904514789828749 peakDegree 22 statlog-satimage rf 83
